start_date_yyyymmdd,start_station_name,start_station_id,end_date_yyyymmdd,end_station_name,end_station_id,duration
2015-07-12,Embarcadero at Sansome,60,2015-07-12,Broadway St at Battery St,82,487
2015-07-12,Harry Bridges Plaza (Ferry Building),50,2015-07-12,2nd at Townsend,61,745
2015-07-12,Harry Bridges Plaza (Ferry Building),50,2015-07-12,Powell Street BART,39,1527
2015-07-12,Market at 4th,76,2015-07-12,Embarcadero at Sansome,60,1311
2015-07-12,Market at 4th,76,2015-07-12,Embarcadero at Sansome,60,1354
2015-07-12,Civic Center BART (7th at Market),72,2015-07-12,Grant Avenue at Columbus Avenue,73,621
2015-07-12,Beale at Market,56,2015-07-12,Powell Street BART,39,14411
2015-07-12,Beale at Market,56,2015-07-12,Powell Street BART,39,15455
2015-07-12,Market at 10th,67,2015-07-12,Harry Bridges Plaza (Ferry Building),50,1247
2015-07-12,Market at 10th,67,2015-07-12,Harry Bridges Plaza (Ferry Building),50,1272
2015-07-12,Powell Street BART,39,2015-07-12,Harry Bridges Plaza (Ferry Building),50,751
2015-07-12,Powell Street BART,39,2015-07-12,Harry Bridges Plaza (Ferry Building),50,811
2015-07-12,Post at Kearny,47,2015-07-12,Post at Kearny,47,3623
2015-07-12,Post at Kearny,47,2015-07-12,Post at Kearny,47,3633
2015-07-12,Embarcadero at Bryant,54,2015-07-12,Davis at Jackson,42,573
2015-07-12,Beale at Market,56,2015-07-12,Powell Street BART,39,669
2015-07-12,Beale at Market,56,2015-07-12,Powell Street BART,39,679
2015-07-12,South Van Ness at Market,66,2015-07-12,Market at Sansome,77,773
2015-07-12,2nd at South Park,64,2015-07-12,Townsend at 7th,65,708
2015-07-12,Embarcadero at Bryant,54,2015-07-12,San Francisco City Hall,58,1133
2015-07-12,Embarcadero at Sansome,60,2015-07-12,Embarcadero at Folsom,51,352
2015-07-12,Harry Bridges Plaza (Ferry Building),50,2015-07-12,Embarcadero at Sansome,60,2239
2015-07-12,Harry Bridges Plaza (Ferry Building),50,2015-07-12,Embarcadero at Sansome,60,2293
2015-07-12,Harry Bridges Plaza (Ferry Building),50,2015-07-12,Embarcadero at Sansome,60,2293
2015-07-12,Harry Bridges Plaza (Ferry Building),50,2015-07-12,Embarcadero at Sansome,60,2260
2015-07-12,Rengstorff Avenue / California Street,33,2015-07-12,Rengstorff Avenue / California Street,33,582
2015-07-12,Rengstorff Avenue / California Street,33,2015-07-12,Rengstorff Avenue / California Street,33,546
2015-07-12,Powell at Post (Union Square),71,2015-07-12,2nd at Townsend,61,518
2015-07-12,SJSU - San Salvador at 9th,16,2015-07-12,San Jose Diridon Caltrain Station,2,676
2015-07-12,San Jose Diridon Caltrain Station,2,2015-07-12,Santa Clara at Almaden,4,269
2015-07-12,Market at 10th,67,2015-07-12,5th at Howard,57,414
2015-07-12,San Francisco Caltrain 2 (330 Townsend),69,2015-07-12,5th at Howard,57,442
2015-07-12,Temporary Transbay Terminal (Howard at Beale),55,2015-07-12,Yerba Buena Center of the Arts (3rd @ Howard),68,353
2015-07-12,San Francisco Caltrain 2 (330 Townsend),69,2015-07-12,Steuart at Market,74,483
2015-07-12,Embarcadero at Bryant,54,2015-07-12,Embarcadero at Sansome,60,698
2015-07-12,Arena Green / SAP Center,14,2015-07-13,San Salvador at 1st,8,95920
2015-07-12,Civic Center BART (7th at Market),72,2015-07-12,Temporary Transbay Terminal (Howard at Beale),55,463
2015-07-12,Spear at Folsom,49,2015-07-12,Embarcadero at Sansome,60,415
2015-07-12,Market at 4th,76,2015-07-12,Harry Bridges Plaza (Ferry Building),50,1665
2015-07-12,Market at 4th,76,2015-07-12,Harry Bridges Plaza (Ferry Building),50,1855
2015-07-12,Market at 4th,76,2015-07-12,Market at 4th,76,98
2015-07-12,Market at 4th,76,2015-07-12,Harry Bridges Plaza (Ferry Building),50,2003
2015-07-12,Market at 4th,76,2015-07-12,Harry Bridges Plaza (Ferry Building),50,2059
2015-07-12,Beale at Market,56,2015-07-12,Harry Bridges Plaza (Ferry Building),50,171
2015-07-12,Powell Street BART,39,2015-07-12,Market at 4th,76,153
2015-07-12,Temporary Transbay Terminal (Howard at Beale),55,2015-07-12,Civic Center BART (7th at Market),72,603
2015-07-12,Market at 10th,67,2015-07-12,Market at Sansome,77,498
2015-07-12,Washington at Kearny,46,2015-07-12,Embarcadero at Sansome,60,1476
2015-07-12,Washington at Kearny,46,2015-07-12,Embarcadero at Sansome,60,1449
2015-07-12,Spear at Folsom,49,2015-07-12,Embarcadero at Sansome,60,497
2015-07-12,2nd at Townsend,61,2015-07-12,Beale at Market,56,526
2015-07-12,Golden Gate at Polk,59,2015-07-12,San Francisco Caltrain 2 (330 Townsend),69,452
2015-07-12,Market at 10th,67,2015-07-12,Market at 10th,67,955
2015-07-12,Market at 10th,67,2015-07-12,Market at 10th,67,966
2015-07-12,Embarcadero at Bryant,54,2015-07-12,Embarcadero at Bryant,54,1301
2015-07-12,South Van Ness at Market,66,2015-07-12,Civic Center BART (7th at Market),72,276
2015-07-12,Embarcadero at Folsom,51,2015-07-12,San Francisco Caltrain 2 (330 Townsend),69,460
2015-07-12,South Van Ness at Market,66,2015-07-12,Washington at Kearny,46,730
2015-07-12,Townsend at 7th,65,2015-07-12,Howard at 2nd,63,1090
2015-07-12,Commercial at Montgomery,45,2015-07-12,Davis at Jackson,42,36625
2015-07-12,Commercial at Montgomery,45,2015-07-12,Davis at Jackson,42,36842
2015-07-12,Powell Street BART,39,2015-07-12,Civic Center BART (7th at Market),72,121
2015-07-12,Civic Center BART (7th at Market),72,2015-07-12,San Francisco Caltrain (Townsend at 4th),70,696
2015-07-12,Embarcadero at Folsom,51,2015-07-12,Mechanics Plaza (Market at Battery),75,3889
2015-07-12,Harry Bridges Plaza (Ferry Building),50,2015-07-12,Commercial at Montgomery,45,425
2015-07-12,San Salvador at 1st,8,2015-07-12,Arena Green / SAP Center,14,624
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-12,Grant Avenue at Columbus Avenue,73,488
2015-07-11,Commercial at Montgomery,45,2015-07-12,Harry Bridges Plaza (Ferry Building),50,2539
2015-07-11,Commercial at Montgomery,45,2015-07-12,Market at 4th,76,3349
2015-07-11,Commercial at Montgomery,45,2015-07-12,Market at 4th,76,3393
2015-07-11,2nd at Townsend,61,2015-07-11,Steuart at Market,74,1661
2015-07-11,2nd at Townsend,61,2015-07-11,Steuart at Market,74,1674
2015-07-11,Market at Sansome,77,2015-07-11,Howard at 2nd,63,189
2015-07-11,SJSU - San Salvador at 9th,16,2015-07-11,SJSU - San Salvador at 9th,16,739
2015-07-11,2nd at Townsend,61,2015-07-11,Davis at Jackson,42,706
2015-07-11,2nd at Townsend,61,2015-07-11,Grant Avenue at Columbus Avenue,73,1032
2015-07-11,San Jose Diridon Caltrain Station,2,2015-07-11,SJSU - San Salvador at 9th,16,731
2015-07-11,2nd at Townsend,61,2015-07-11,Washington at Kearny,46,799
2015-07-11,2nd at Townsend,61,2015-07-11,Washington at Kearny,46,880
2015-07-11,Adobe on Almaden,5,2015-07-11,San Jose Diridon Caltrain Station,2,292
2015-07-11,2nd at Townsend,61,2015-07-11,Embarcadero at Bryant,54,273
2015-07-11,San Jose Diridon Caltrain Station,2,2015-07-11,Santa Clara at Almaden,4,268
2015-07-11,5th at Howard,57,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,372
2015-07-11,Golden Gate at Polk,59,2015-07-11,Powell Street BART,39,628
2015-07-11,Golden Gate at Polk,59,2015-07-11,Powell Street BART,39,623
2015-07-11,Civic Center BART (7th at Market),72,2015-07-11,Washington at Kearny,46,433
2015-07-11,Post at Kearny,47,2015-07-11,Civic Center BART (7th at Market),72,490
2015-07-11,Post at Kearny,47,2015-07-11,Civic Center BART (7th at Market),72,540
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-11,Commercial at Montgomery,45,500
2015-07-11,Market at 4th,76,2015-07-11,2nd at Townsend,61,457
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Powell Street BART,39,1701
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-11,Commercial at Montgomery,45,663
2015-07-11,Market at 4th,76,2015-07-11,Harry Bridges Plaza (Ferry Building),50,649
2015-07-11,Clay at Battery,41,2015-07-11,5th at Howard,57,513
2015-07-11,San Jose Civic Center,3,2015-07-11,San Jose Diridon Caltrain Station,2,547
2015-07-11,Redwood City Medical Center,26,2015-07-11,San Mateo County Center,23,177
2015-07-11,San Salvador at 1st,8,2015-07-11,St James Park,13,906
2015-07-11,Market at 4th,76,2015-07-11,Steuart at Market,74,610
2015-07-11,St James Park,13,2015-07-11,St James Park,13,1781
2015-07-11,Market at 4th,76,2015-07-11,Steuart at Market,74,645
2015-07-11,5th at Howard,57,2015-07-11,Market at 10th,67,469
2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,2015-07-11,Townsend at 7th,65,243
2015-07-11,Beale at Market,56,2015-07-11,Washington at Kearny,46,784
2015-07-11,Davis at Jackson,42,2015-07-11,Embarcadero at Vallejo,48,611
2015-07-11,San Francisco Caltrain (Townsend at 4th),70,2015-07-11,2nd at Townsend,61,252
2015-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,1258
2015-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,1331
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-11,Powell Street BART,39,5960
2015-07-11,Redwood City Caltrain Station,22,2015-07-11,Redwood City Medical Center,26,251
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-11,Powell Street BART,39,5978
2015-07-11,California Ave Caltrain Station,36,2015-07-11,California Ave Caltrain Station,36,1662
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-11,Powell at Post (Union Square),71,5398
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Embarcadero at Bryant,54,639
2015-07-11,2nd at Folsom,62,2015-07-11,Golden Gate at Polk,59,15213
2015-07-11,2nd at Folsom,62,2015-07-11,Golden Gate at Polk,59,15224
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-11,Powell at Post (Union Square),71,5542
2015-07-11,Market at Sansome,77,2015-07-11,Davis at Jackson,42,279
2015-07-11,Washington at Kearny,46,2015-07-11,Market at Sansome,77,407
2015-07-11,Mechanics Plaza (Market at Battery),75,2015-07-11,Powell Street BART,39,3938
2015-07-11,Washington at Kearny,46,2015-07-11,Washington at Kearny,46,67
2015-07-11,Mechanics Plaza (Market at Battery),75,2015-07-11,Powell Street BART,39,4151
2015-07-11,Cowper at University,37,2015-07-11,Palo Alto Caltrain Station,34,204
2015-07-11,Embarcadero at Vallejo,48,2015-07-11,Harry Bridges Plaza (Ferry Building),50,4091
2015-07-11,Commercial at Montgomery,45,2015-07-11,Clay at Battery,41,458
2015-07-11,San Francisco Caltrain (Townsend at 4th),70,2015-07-11,Market at 4th,76,1260
2015-07-11,California Ave Caltrain Station,36,2015-07-11,California Ave Caltrain Station,36,1846
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Post at Kearny,47,1367
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Post at Kearny,47,1437
2015-07-11,Market at 4th,76,2015-07-11,Civic Center BART (7th at Market),72,306
2015-07-11,Washington at Kearny,46,2015-07-11,2nd at Townsend,61,959
2015-07-11,Washington at Kearny,46,2015-07-11,2nd at Townsend,61,989
2015-07-11,San Francisco Caltrain (Townsend at 4th),70,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,17738
2015-07-11,2nd at Folsom,62,2015-07-11,5th at Howard,57,313
2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,2015-07-11,Embarcadero at Sansome,60,974
2015-07-11,San Francisco Caltrain (Townsend at 4th),70,2015-07-11,5th at Howard,57,332
2015-07-11,5th at Howard,57,2015-07-11,Market at 10th,67,379
2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,2015-07-11,Davis at Jackson,42,986
2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,2015-07-11,Davis at Jackson,42,1000
2015-07-11,Embarcadero at Vallejo,48,2015-07-11,Temporary Transbay Terminal (Howard at Beale),55,369
2015-07-11,Townsend at 7th,65,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,854
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,1356
2015-07-11,Embarcadero at Bryant,54,2015-07-11,2nd at Townsend,61,209
2015-07-11,Powell Street BART,39,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,494
2015-07-11,Townsend at 7th,65,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,237
2015-07-11,San Francisco City Hall,58,2015-07-11,Powell Street BART,39,1027
2015-07-11,San Francisco City Hall,58,2015-07-11,Powell Street BART,39,1014
2015-07-11,Japantown,9,2015-07-11,Ryland Park,84,422
2015-07-11,Civic Center BART (7th at Market),72,2015-07-11,5th at Howard,57,255
2015-07-11,Civic Center BART (7th at Market),72,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,641
2015-07-11,Steuart at Market,74,2015-07-11,Mechanics Plaza (Market at Battery),75,251
2015-07-11,Embarcadero at Folsom,51,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,752
2015-07-11,Embarcadero at Folsom,51,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,782
2015-07-11,Powell Street BART,39,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,2416
2015-07-11,Powell Street BART,39,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,2395
2015-07-11,Powell Street BART,39,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,2390
2015-07-11,Arena Green / SAP Center,14,2015-07-11,SJSU 4th at San Carlos,12,1434
2015-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-11,Townsend at 7th,65,740
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Harry Bridges Plaza (Ferry Building),50,1031
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Market at Sansome,77,917
2015-07-11,Post at Kearny,47,2015-07-11,Washington at Kearny,46,333
2015-07-11,5th at Howard,57,2015-07-11,Golden Gate at Polk,59,537
2015-07-11,Steuart at Market,74,2015-07-11,Powell Street BART,39,538
2015-07-11,Market at Sansome,77,2015-07-11,Embarcadero at Bryant,54,387
2015-07-11,San Francisco Caltrain (Townsend at 4th),70,2015-07-11,Washington at Kearny,46,1315
2015-07-11,2nd at Townsend,61,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,270
2015-07-11,Market at Sansome,77,2015-07-11,Embarcadero at Sansome,60,910
2015-07-11,Market at Sansome,77,2015-07-11,Embarcadero at Sansome,60,932
2015-07-11,Steuart at Market,74,2015-07-11,2nd at Townsend,61,1394
2015-07-11,Steuart at Market,74,2015-07-11,2nd at Townsend,61,1447
2015-07-11,Market at Sansome,77,2015-07-11,South Van Ness at Market,66,699
2015-07-11,Townsend at 7th,65,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,302
2015-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-11,2nd at Townsend,61,1022
2015-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-11,2nd at Townsend,61,1022
2015-07-11,San Jose Diridon Caltrain Station,2,2015-07-11,Arena Green / SAP Center,14,1815
2015-07-11,Mechanics Plaza (Market at Battery),75,2015-07-11,Embarcadero at Bryant,54,373
2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,2015-07-11,Golden Gate at Polk,59,748
2015-07-11,Temporary Transbay Terminal (Howard at Beale),55,2015-07-11,Market at 4th,76,1091
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Market at 4th,76,930
2015-07-11,Temporary Transbay Terminal (Howard at Beale),55,2015-07-11,Market at 4th,76,1193
2015-07-11,Spear at Folsom,49,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,611
2015-07-11,Spear at Folsom,49,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,611
2015-07-11,Powell Street BART,39,2015-07-11,Embarcadero at Sansome,60,982
2015-07-11,Powell Street BART,39,2015-07-11,Embarcadero at Sansome,60,1036
2015-07-11,University and Emerson,35,2015-07-11,University and Emerson,35,3239
2015-07-11,University and Emerson,35,2015-07-11,University and Emerson,35,3274
2015-07-11,Commercial at Montgomery,45,2015-07-11,Commercial at Montgomery,45,11780
2015-07-11,Golden Gate at Polk,59,2015-07-11,Market at 4th,76,684
2015-07-11,Commercial at Montgomery,45,2015-07-11,Commercial at Montgomery,45,11799
2015-07-11,Golden Gate at Polk,59,2015-07-11,Market at 4th,76,751
2015-07-11,Market at Sansome,77,2015-07-11,Steuart at Market,74,185
2015-07-11,Commercial at Montgomery,45,2015-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,307
2015-07-11,Market at Sansome,77,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,3194
2015-07-11,Market at Sansome,77,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,3239
2015-07-11,2nd at Townsend,61,2015-07-11,Harry Bridges Plaza (Ferry Building),50,523
2015-07-11,Spear at Folsom,49,2015-07-11,Davis at Jackson,42,313
2015-07-11,Embarcadero at Sansome,60,2015-07-11,2nd at Townsend,61,1305
2015-07-11,Embarcadero at Sansome,60,2015-07-11,2nd at Townsend,61,1317
2015-07-11,Post at Kearny,47,2015-07-11,Broadway St at Battery St,82,1180
2015-07-11,Market at 4th,76,2015-07-11,Spear at Folsom,49,509
2015-07-11,Embarcadero at Bryant,54,2015-07-11,2nd at Townsend,61,484
2015-07-11,Powell Street BART,39,2015-07-11,Townsend at 7th,65,1004
2015-07-11,Market at 4th,76,2015-07-11,Harry Bridges Plaza (Ferry Building),50,441
2015-07-11,SJSU - San Salvador at 9th,16,2015-07-11,San Jose Diridon Caltrain Station,2,700
2015-07-11,Market at 4th,76,2015-07-11,Embarcadero at Folsom,51,664
2015-07-11,Harry Bridges Plaza (Ferry Building),50,2015-07-11,Market at 4th,76,384
2015-07-11,Powell Street BART,39,2015-07-11,Market at Sansome,77,584
2015-07-11,Powell Street BART,39,2015-07-11,Market at Sansome,77,593
2015-07-11,St James Park,13,2015-07-11,Japantown,9,475
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Embarcadero at Sansome,60,2885
2015-07-11,Embarcadero at Bryant,54,2015-07-11,Mechanics Plaza (Market at Battery),75,388
2015-07-11,Market at 10th,67,2015-07-11,Powell Street BART,39,321
2015-07-11,Market at 10th,67,2015-07-11,Powell Street BART,39,323
2015-07-11,Market at 10th,67,2015-07-11,Powell Street BART,39,347
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Powell Street BART,39,1449
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Powell Street BART,39,1557
2015-07-11,Market at 10th,67,2015-07-11,Townsend at 7th,65,369
2015-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-07-11,Temporary Transbay Terminal (Howard at Beale),55,412
2015-07-11,Grant Avenue at Columbus Avenue,73,2015-07-11,Steuart at Market,74,443
2015-07-11,Embarcadero at Bryant,54,2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,335
2015-07-11,Market at 4th,76,2015-07-11,Commercial at Montgomery,45,322
2015-07-11,Market at 4th,76,2015-07-11,Embarcadero at Sansome,60,958
2015-07-11,Market at 4th,76,2015-07-11,Market at 4th,76,74
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Market at Sansome,77,741
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Market at Sansome,77,755
2015-07-11,University and Emerson,35,2015-07-11,Mountain View Caltrain Station,28,22924
2015-07-11,University and Emerson,35,2015-07-11,Mountain View Caltrain Station,28,23195
2015-07-11,San Jose Diridon Caltrain Station,2,2015-07-11,Paseo de San Antonio,7,431
2015-07-11,San Francisco Caltrain 2 (330 Townsend),69,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,1247
2015-07-11,Mechanics Plaza (Market at Battery),75,2015-07-11,Beale at Market,56,78
2015-07-11,Market at 4th,76,2015-07-11,2nd at Townsend,61,754
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Townsend at 7th,65,1104
2015-07-11,Embarcadero at Bryant,54,2015-07-11,San Francisco Caltrain (Townsend at 4th),70,607
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Market at 4th,76,6432
2015-07-11,Market at 4th,76,2015-07-11,Beale at Market,56,394
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Market at 10th,67,1489
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Market at 10th,67,1487
2015-07-11,SJSU 4th at San Carlos,12,2015-07-11,SJSU 4th at San Carlos,12,3493
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Market at 10th,67,1579
2015-07-11,5th at Howard,57,2015-07-11,Townsend at 7th,65,538
2015-07-11,SJSU 4th at San Carlos,12,2015-07-11,SJSU 4th at San Carlos,12,3846
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Embarcadero at Sansome,60,228
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Embarcadero at Sansome,60,233
2015-07-11,Japantown,9,2015-07-11,San Jose Diridon Caltrain Station,2,835
2015-07-11,Japantown,9,2015-07-11,San Jose Diridon Caltrain Station,2,854
2015-07-11,Embarcadero at Sansome,60,2015-07-11,Embarcadero at Vallejo,48,16863
2015-07-11,Washington at Kearny,46,2015-07-11,Temporary Transbay Terminal (Howard at Beale),55,895
